Gene	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast
PRKACA	P17612	0.186080061211122	28.6231858044848	1.88865014219373	0.0783909857055064	0.183941976722715	-5.40420307788355	MAEA_control-MAEA_knockout
EXOSC7	Q15024	-0.267323425446179	27.7717747797462	-1.88825713033725	0.0784469621713473	0.183985028972992	-5.40483756008311	MAEA_control-MAEA_knockout
RAB5A	P20339	0.290189162057061	27.2894267371119	1.8868245905995	0.0786513014180367	0.184323209644678	-5.40714958043404	MAEA_control-MAEA_knockout
TUBGCP3	Q96CW5	0.239423045678816	25.9902690509434	1.88680514911844	0.0786540778524743	0.184323209644678	-5.40718095023707	MAEA_control-MAEA_knockout
RBMS1	P29558	0.199342644128723	28.2630183792519	1.88522936367101	0.0788794077269556	0.184801982165952	-5.40972289888793	MAEA_control-MAEA_knockout
FRYL	O94915	-0.381702588600749	24.6062926116294	-1.88344325744462	0.0791355115826176	0.185253829458722	-5.41260254450251	MAEA_control-MAEA_knockout
DIMT1	Q9UNQ2	-0.242187939237184	27.4606776991517	-1.88088723546004	0.0795033065847666	0.185916726521269	-5.41672056400335	MAEA_control-MAEA_knockout
DMAP1	Q9NPF5	-3.59546456876157	22.5591830822269	-1.87926942042161	0.0797368899001955	0.186301068469576	-5.41932525391459	MAEA_control-MAEA_knockout
PLXNB2	O15031	0.248130953002867	26.601233720488	1.87885000589763	0.0797975459835999	0.186301068469576	-5.42000028782723	MAEA_control-MAEA_knockout
STIP1	P31948	-0.121125933122357	31.3926970753513	-1.87873334215539	0.0798144253329402	0.186301068469576	-5.42018803778006	MAEA_control-MAEA_knockout
DAGLB	Q8NCG7	-0.354389574546108	25.5287684746786	-1.87872205494537	0.079816058578511	0.186301068469576	-5.42020620219531	MAEA_control-MAEA_knockout
FKBP1A	P62942	0.220878755083486	30.3615525820242	1.87780182954057	0.0799493147520885	0.186513028415544	-5.4216868870482	MAEA_control-MAEA_knockout
MARS1	P56192	-0.098851358258365	29.235864762602	-1.87678216173726	0.0800972035106371	0.186801477512252	-5.42332705658356	MAEA_control-MAEA_knockout
ACTG1	P63261	0.382531712555043	33.2407745666433	1.87466474400384	0.080405087930363	0.187377330345274	-5.42673123631879	MAEA_control-MAEA_knockout
GMPPB	Q9Y5P6	0.457741456837834	26.8975666989558	1.87342630615957	0.0805856540410591	0.187714834445136	-5.42872117657215	MAEA_control-MAEA_knockout
CTDSPL2	Q05D32	-0.402186485901943	26.0810249632928	-1.8733784808242	0.0805926343151455	0.187714834445136	-5.42879800672571	MAEA_control-MAEA_knockout
RBM3	P98179	-0.244016920618492	29.4036094027	-1.87168186910236	0.0808406108151121	0.188192659031313	-5.43152278425396	MAEA_control-MAEA_knockout
IRS2	Q9Y4H2	-3.73126685037564	22.3909692457164	-1.86993729081979	0.0810963093529181	0.188654076159385	-5.43432300305026	MAEA_control-MAEA_knockout
MRPL10	Q7Z7H8	0.191328312546734	27.045336853921	1.86942187009554	0.0811719915370891	0.188764080875348	-5.43514999422786	MAEA_control-MAEA_knockout
KDM3B	Q7LBC6	-0.221565346384892	26.3601324496847	-1.86863916105004	0.0812870419386148	0.188981620253055	-5.43640557863376	MAEA_control-MAEA_knockout
DCPS	Q96C86	0.311188955966749	26.4125505983035	1.86809467102363	0.081367162466985	0.189117858704011	-5.43727883124651	MAEA_control-MAEA_knockout
NEK6	Q9HC98	-2.78617240769115	22.7012315678638	-1.86740221012555	0.0814691585400781	0.189304855962508	-5.43838917143893	MAEA_control-MAEA_knockout
ITPK1	Q13572	-2.71720523534883	22.8289268608972	-1.86717473510251	0.0815026894118945	0.189332708049624	-5.43875386507074	MAEA_control-MAEA_knockout
FBXL18	Q96ME1	0.297290162252587	24.9472490949376	1.86695916925825	0.0815344761958604	0.189344556999449	-5.43909944017499	MAEA_control-MAEA_knockout
MAIP1	Q8WWC4	0.229070271434203	26.0713717631216	1.86655488022821	0.0815941214867556	0.189394912737879	-5.43974749197643	MAEA_control-MAEA_knockout
RFC1	P35251	-0.134845177657528	26.4308766076096	-1.86579813243679	0.0817058702754511	0.189571752567425	-5.44096028055086	MAEA_control-MAEA_knockout
ANO10	Q9NW15	0.258561688536037	25.6793402736682	1.86534119480896	0.0817734123515657	0.189610751384053	-5.44169243578905	MAEA_control-MAEA_knockout
PIK3C3	Q8NEB9	-0.295987578105752	24.2939106120983	-1.86373342103513	0.0820114615590118	0.190058595276808	-5.44426770052365	MAEA_control-MAEA_knockout
RPLP0	P05388	0.105279554103848	31.8535190717337	1.86359871008053	0.0820314351257319	0.190058595276808	-5.44448341224166	MAEA_control-MAEA_knockout
COA3	Q9Y2R0	0.291071933642073	27.6168161554854	1.86297638535274	0.0821237634989825	0.190180077662376	-5.44547981069885	MAEA_control-MAEA_knockout
TNFAIP2	Q03169	2.26116323120722	24.9366168877251	1.86199075290568	0.0822701822657808	0.190410945944609	-5.44705747441109	MAEA_control-MAEA_knockout
MAGED2	Q9UNF1	-0.190523070503588	29.0139351481529	-1.86117472944391	0.0823915814321188	0.190508718329813	-5.44836325855833	MAEA_control-MAEA_knockout
XRCC4	Q13426	3.28508522052006	24.0624669882478	1.8603116463655	0.0825201556428442	0.190738329244954	-5.44974395887784	MAEA_control-MAEA_knockout
ITGA6	P23229	0.5380674093308	25.8038970495556	1.85981098788105	0.0825948212212	0.190860712303946	-5.45054469478174	MAEA_control-MAEA_knockout
STXBP2	Q15833	2.49058342082212	22.8613691182491	1.85653242697686	0.0830852607606759	0.191759731744724	-5.45578499194423	MAEA_control-MAEA_knockout
USP32	Q8NFA0	-2.23571840200086	22.3363733071823	-1.85648100023521	0.083092974338178	0.191759731744724	-5.45586714409369	MAEA_control-MAEA_knockout
SGTB	Q96EQ0	0.359456713191847	26.096591000829	1.85589307085587	0.0831812042046998	0.191817857931793	-5.45680623669603	MAEA_control-MAEA_knockout
MAPK14	Q16539	-0.174811839092065	27.4423148654555	-1.85587682614445	0.0831836432155285	0.191817857931793	-5.45683218154506	MAEA_control-MAEA_knockout
SYNE2	Q8WXH0	-0.33803981356856	25.092272297206	-1.85233371168762	0.0837171398127844	0.192845668328899	-5.46248759179451	MAEA_control-MAEA_knockout
TMEM14C	Q9P0S9	0.366627554324424	27.8508653189972	1.85045735578754	0.0840009019527733	0.193448618019123	-5.46547983660438	MAEA_control-MAEA_knockout
DNAAF5	Q86Y56	-0.153312760113749	25.913238136021	-1.85025802569815	0.0840310970596853	0.193467456369011	-5.46579759892514	MAEA_control-MAEA_knockout
RBBP7	Q16576	0.0777109563019351	30.8503286805781	1.84810080270835	0.0843584990111833	0.194017924446553	-5.46923516732818	MAEA_control-MAEA_knockout
CUSTOS	Q96C57	-3.01477405152592	22.4877096766822	-1.84758060951529	0.0844376187125671	0.194088108003818	-5.4700637272791	MAEA_control-MAEA_knockout
ATAD3B	Q5T9A4	0.523034732308535	28.8654609096589	1.84720928664969	0.084494136159996	0.194126658450731	-5.47065507821576	MAEA_control-MAEA_knockout
MCRS1	Q96EZ8	-2.07533443406616	23.0129078302908	-1.84685074807231	0.0845487397512971	0.194201339501934	-5.47122599879133	MAEA_control-MAEA_knockout
LRRC47	Q8N1G4	0.133449169084376	27.5682507113639	1.84331454545918	0.0850889717480827	0.195238089744687	-5.47685316168906	MAEA_control-MAEA_knockout
FSCN1	Q16658	-0.125441169248692	31.774352299425	-1.84093706961397	0.0854539091087307	0.195973108885054	-5.48063263221809	MAEA_control-MAEA_knockout
CTBP1	Q13363	-0.191475086279681	27.8079865187152	-1.84056410701423	0.0855112843284848	0.196053526396745	-5.48122525206815	MAEA_control-MAEA_knockout
GHITM	Q9H3K2	0.303182450578078	28.1320798422746	1.83794933589823	0.0859144951015871	0.196771451346253	-5.48537787654368	MAEA_control-MAEA_knockout
PPME1	Q9Y570	-0.274518461153551	29.9322280165438	-1.83780778459743	0.0859363712183567	0.196771451346253	-5.48560257384095	MAEA_control-MAEA_knockout
ARL6IP1	Q15041	0.260273816883583	28.6706870982962	1.83631045225255	0.0861680808877016	0.197147902848509	-5.48797875818368	MAEA_control-MAEA_knockout
CD2BP2	O95400	-0.159591895626306	27.3873296128982	-1.83560230791974	0.086277858506974	0.197347688849372	-5.48910211907856	MAEA_control-MAEA_knockout
SRSF2	Q01130	-0.111126554543176	30.9596606208186	-1.83362385303449	0.0865852212147188	0.197857308848217	-5.49223918115013	MAEA_control-MAEA_knockout
CYB5B	O43169	-0.272022283070882	29.2444267729548	-1.83344387331149	0.0866132302161006	0.197857308848217	-5.49252445320589	MAEA_control-MAEA_knockout
DAPK3	O43293	-0.222974676683485	25.5014548782794	-1.8330860991757	0.0866689320629115	0.197933101603136	-5.49309148103227	MAEA_control-MAEA_knockout
DENND4C	Q5VZ89	0.21063846527127	24.711959330191	1.83007281058701	0.0871393361507332	0.198863153210076	-5.49786439618354	MAEA_control-MAEA_knockout
COPS7A	Q9UBW8	0.223350338112741	27.3336113948187	1.83004262150696	0.0871440604246703	0.198863153210076	-5.4979121892219	MAEA_control-MAEA_knockout
MARCKS	P29966	-0.356662416311615	31.4439587550227	-1.82819142976106	0.0874341878006141	0.19936991240057	-5.50084190074712	MAEA_control-MAEA_knockout
SEC61A1	P61619	0.265635512520756	29.7783097559418	1.82785224314196	0.0874874396504248	0.199439590051345	-5.50137849683707	MAEA_control-MAEA_knockout
SPART	Q8N0X7	0.195658623302819	27.2327035058712	1.82724682706188	0.087582560800624	0.199542742102707	-5.50233611343989	MAEA_control-MAEA_knockout
WDR75	Q8IWA0	-0.347194695416221	26.6813510397182	-1.82713075739855	0.0876008078097683	0.199542742102707	-5.50251968361812	MAEA_control-MAEA_knockout
CRABP2	P29373	-2.42380510115282	22.7459554607978	-1.82676493317955	0.0876583401812855	0.199622050664197	-5.50309820520756	MAEA_control-MAEA_knockout
GART	P22102	0.075723921101023	29.2514844136725	1.82535217853764	0.0878808362455155	0.199973275226719	-5.50533167374745	MAEA_control-MAEA_knockout
C8orf82	Q6P1X6	1.37761600831076	22.5635651971153	1.8242817060178	0.0880497598720332	0.200253956976042	-5.50702328788255	MAEA_control-MAEA_knockout
SYPL1	Q16563	0.304417375730587	28.4966280737805	1.82383542389085	0.0881202695967751	0.200281109735968	-5.50772833922718	MAEA_control-MAEA_knockout
FSTL3	O95633	-1.99299785410412	22.8152279178157	-1.82315465977044	0.0882279225573217	0.200451650318962	-5.50880362213016	MAEA_control-MAEA_knockout
RIMOC1	A6NDU8	-0.601323332710013	26.5402449365928	-1.8220418123888	0.0884041546959284	0.200800132196386	-5.51056084175079	MAEA_control-MAEA_knockout
LRRC8D	Q7L1W4	-2.97260666411369	21.3647358878135	-1.81947163597797	0.0888123664009079	0.201518997142055	-5.51461662190738	MAEA_control-MAEA_knockout
HELLS	Q9NRZ9	-0.208128415576645	26.967369370711	-1.81925622652688	0.0888466549549942	0.201542071871893	-5.51495637617664	MAEA_control-MAEA_knockout
ECI1	P42126	0.285262536070171	27.9112478068141	1.81894024049829	0.0888969743937972	0.201554853192128	-5.51545471841434	MAEA_control-MAEA_knockout
VPS13C	Q709C8	0.205243684206053	25.2600480992925	1.81790959904659	0.0890612754882824	0.201823230786752	-5.51707976236942	MAEA_control-MAEA_knockout
OSBPL10	Q9BXB5	0.304458660750051	26.0981715032447	1.81768488340584	0.0890971345907731	0.201852441037307	-5.51743400055508	MAEA_control-MAEA_knockout
PRPF38B	Q5VTL8	-0.210077961636113	25.4121541714563	-1.81529331916769	0.0894795638339926	0.20256814037372	-5.52120229639706	MAEA_control-MAEA_knockout
TUBGCP4	Q9UGJ1	-0.17377894953535	26.393520526612	-1.81527690250266	0.0894821940066889	0.20256814037372	-5.52122815257945	MAEA_control-MAEA_knockout
H1-4	P10412	-0.585496554900793	31.749729985158	-1.81135488232863	0.0901125229699198	0.203785087972119	-5.52740104320878	MAEA_control-MAEA_knockout
RPS27L	Q71UM5	-0.114066981435776	31.4888629962229	-1.8095062178818	0.0904109942409262	0.204354891303822	-5.53030771008438	MAEA_control-MAEA_knockout
DDX39B	Q13838	-0.168601446079172	30.1293898569063	-1.80930041564121	0.0904442756339422	0.204377550596833	-5.53063117689493	MAEA_control-MAEA_knockout
MPST	P25325	-0.1580052639492	28.1373700202682	-1.80791791421645	0.0906681289376262	0.204674386486994	-5.53280349428606	MAEA_control-MAEA_knockout
RPL30	P62888	0.196021826703113	31.6707090324087	1.80791379385303	0.0906687968358974	0.204674386486994	-5.53280996700417	MAEA_control-MAEA_knockout
HACL1	Q9UJ83	-0.326579260983152	25.531784301337	-1.80770727089957	0.090702279157806	0.204697388094196	-5.53313438378286	MAEA_control-MAEA_knockout
HLA-B	P01889	0.320759848215108	30.3682520680998	1.80726974653885	0.0907732485299167	0.204804957145291	-5.53382159099113	MAEA_control-MAEA_knockout
CDC123	O75794	0.31711104956063	26.863709795608	1.80705087439869	0.0908087695069175	0.204832511916528	-5.53416532735079	MAEA_control-MAEA_knockout
PPP4R1	Q8TF05	-0.209812107429329	24.780355983797	-1.80633681327025	0.090924740817666	0.205040436604959	-5.53528656740111	MAEA_control-MAEA_knockout
EHD1	Q9H4M9	0.141889209897922	28.3135127658695	1.80605255018291	0.090970944734039	0.205040436604959	-5.53573284679446	MAEA_control-MAEA_knockout
RPL31	P62899	0.0988013248942075	31.8431403668922	1.80466739036937	0.0911963852532212	0.205333754772478	-5.53790683730449	MAEA_control-MAEA_knockout
MT1E	P04732	-1.89944466175474	24.8644091529403	-1.80454217281277	0.0912167892926653	0.205333754772478	-5.53810331196669	MAEA_control-MAEA_knockout
ANLN	Q9NQW6	-0.284183083665361	27.1318448142308	-1.80453530595058	0.0912179083559121	0.205333754772478	-5.53811408627676	MAEA_control-MAEA_knockout
RRAS	P10301	0.260110523070409	27.8609217126726	1.80362823972564	0.0913658359658453	0.205561435347632	-5.53953706897543	MAEA_control-MAEA_knockout
MTHFD1L	Q6UB35	-0.125700320134307	28.0081034648289	-1.80318517842221	0.0914381691671659	0.205572876182124	-5.54023196563002	MAEA_control-MAEA_knockout
FKBP10	Q96AY3	0.282715749982454	28.5436772841789	1.80316724240212	0.0914410984292131	0.205572876182124	-5.54026009414974	MAEA_control-MAEA_knockout
PELP1	Q8IZL8	-0.15579458269821	27.1870531657696	-1.80222360932686	0.0915953272163723	0.205866940045391	-5.54173971230708	MAEA_control-MAEA_knockout
PRRC2A	P48634	-0.20628409451519	26.0111139996338	-1.79907848800986	0.0921110342714256	0.206814453034565	-5.5466676762283	MAEA_control-MAEA_knockout
SNRPA	P09012	-0.102494589982555	29.6324093449478	-1.79859157464662	0.092191102921952	0.206918807311313	-5.54743010675037	MAEA_control-MAEA_knockout
PPM1F	P49593	-0.289070772589056	24.3362028037	-1.79774175456791	0.0923309959280342	0.207106327187489	-5.54876047476682	MAEA_control-MAEA_knockout
TIMM44	O43615	0.10228240358385	28.0702249694689	1.79757259845238	0.0923588639335194	0.207106327187489	-5.54902523536984	MAEA_control-MAEA_knockout
NDUFS3	O75489	0.188472038320679	28.0897412165681	1.79699610458629	0.0924538956058058	0.207266539434648	-5.54992743448989	MAEA_control-MAEA_knockout
HAGH	Q16775	0.192822490611661	26.6230497647834	1.79523741088408	0.0927443405914355	0.207609109630505	-5.55267859719818	MAEA_control-MAEA_knockout
FLAD1	Q8NFF5	0.545921633215517	25.3760750291049	1.79491192509701	0.0927981823496272	0.20761022074889	-5.55318757145218	MAEA_control-MAEA_knockout
PSMC4	P43686	0.0904127233456045	29.0383382636157	1.79478118189282	0.0928198176288565	0.20761022074889	-5.55339200273757	MAEA_control-MAEA_knockout
RBMX	P38159	-0.119482728325689	30.9378488502152	-1.79421493222677	0.0929135716543996	0.207767040126937	-5.55427728520654	MAEA_control-MAEA_knockout
FAIM	Q9NVQ4	1.95357737380227	21.997813527484	1.79214156321705	0.0932575744340793	0.208483226692111	-5.55751728182259	MAEA_control-MAEA_knockout
MAP4	P27816	-0.197849914227785	30.769260926849	-1.79075094324479	0.0934889291794692	0.208841054811687	-5.55968901136908	MAEA_control-MAEA_knockout
PANX1	Q96RD7	0.512600871019355	24.7841919138063	1.78925893785883	0.0937377150095696	0.209243198832188	-5.56201786411429	MAEA_control-MAEA_knockout
FADS3	Q9Y5Q0	-0.492085495255356	25.5705099230306	-1.78922549029858	0.0937432989504906	0.209243198832188	-5.56207005762949	MAEA_control-MAEA_knockout
PCIF1	Q9H4Z3	-2.38961362719269	21.5965804552566	-1.78910035902582	0.0937641917388663	0.209243198832188	-5.56226531414355	MAEA_control-MAEA_knockout
MOGS	Q13724	-0.307499400999518	26.7476199860318	-1.78047809949616	0.0952137644495505	0.212044774943128	-5.57569831288132	MAEA_control-MAEA_knockout
HADH	Q16836	0.219770024151416	28.5072602615032	1.78034220113589	0.0952367690829003	0.212044774943128	-5.57590969825664	MAEA_control-MAEA_knockout
MZT2B	Q6NZ67	0.209616960356847	25.0515453915967	1.77990000009307	0.0953116580279585	0.21210403918706	-5.57659745479001	MAEA_control-MAEA_knockout
SDF2	Q99470	-0.646860917129757	27.1613472644458	-1.7794906745886	0.095381025627414	0.21215096259522	-5.5772339810754	MAEA_control-MAEA_knockout
CCDC43	Q96MW1	0.304526544887931	26.9825005029461	1.77934408095908	0.0954058793928961	0.212152547597361	-5.57746192005509	MAEA_control-MAEA_knockout
MAP3K7	O43318	0.616957269284491	24.8855038804199	1.77911970853564	0.095443930986523	0.212183472175453	-5.57781077396015	MAEA_control-MAEA_knockout
SUGP2	Q8IX01	-0.239530746314095	25.4646938603871	-1.77874104891518	0.0955081786910318	0.212272603524731	-5.57839944858206	MAEA_control-MAEA_knockout
ARHGAP5	Q13017	-0.25951042282766	25.706298627671	-1.77841405655594	0.0955636906262956	0.212275485927287	-5.57890773438508	MAEA_control-MAEA_knockout
KYNU	Q16719	0.540476899752946	28.240176691682	1.77830658934124	0.0955819410348515	0.212275485927287	-5.57907477109002	MAEA_control-MAEA_knockout
GPX4	P36969	0.391134041813146	26.0954624249405	1.77739736963797	0.0957364705266602	0.21245760176472	-5.58048771231985	MAEA_control-MAEA_knockout
FTSJ1	Q9UET6	-0.91844196509129	27.3894845124215	-1.7763932743105	0.0959073808481773	0.212782007180987	-5.58204754600715	MAEA_control-MAEA_knockout
NOP2	P46087	-0.128961435204374	28.6574752590971	-1.77614480662729	0.0959497148330591	0.212782007180987	-5.58243344507726	MAEA_control-MAEA_knockout
UACA	Q9BZF9	-2.54796994609637	22.292124292948	-1.77611208795511	0.0959552906757227	0.212782007180987	-5.58248425834669	MAEA_control-MAEA_knockout
RAB3B	P20337	-0.411536752947921	26.3982218018521	-1.77576789729657	0.0960139641848893	0.212858404958831	-5.58301876187921	MAEA_control-MAEA_knockout
RRP1B	Q14684	-0.188792330185855	27.9750838188373	-1.77489146895955	0.0961635100250913	0.213048273896151	-5.5843794882979	MAEA_control-MAEA_knockout
PPP1R10	Q96QC0	0.519575723066325	25.6690278940483	1.77458780506168	0.0962153723666447	0.21305961025948	-5.58485084929446	MAEA_control-MAEA_knockout
ZNF622	Q969S3	-0.150275573597348	27.5644233031611	-1.77452592566668	0.0962259436868315	0.21305961025948	-5.58494689488548	MAEA_control-MAEA_knockout
SNRPB2	P08579	-0.141204928966822	28.5710546743346	-1.77404997316499	0.0963072884372451	0.213186007754788	-5.58568556776014	MAEA_control-MAEA_knockout
PTRHD1	Q6GMV3	0.394586893717481	26.4843598435326	1.77350051312048	0.0964012716734131	0.213340311122124	-5.5865381630918	MAEA_control-MAEA_knockout
TSEN15	Q8WW01	-0.379675232904951	26.4230024204459	-1.7692930302163	0.0971236295587408	0.214776662446456	-5.59306119497565	MAEA_control-MAEA_knockout
WDHD1	O75717	-0.182901775510967	26.4178841216454	-1.76877115479162	0.0972135587598332	0.214921447643123	-5.59386957524414	MAEA_control-MAEA_knockout
CSE1L	P55060	0.0831938432712285	31.0194579927493	1.76839490343054	0.0972784396040547	0.215010796589646	-5.59445228860734	MAEA_control-MAEA_knockout
STUB1	Q9UNE7	0.368991089848439	27.2521914628894	1.76780294316743	0.0973805945054578	0.215128372175456	-5.59536891390075	MAEA_control-MAEA_knockout
GID8	Q9NWU2	-0.374186200594306	25.154467017943	-1.7672563385613	0.0974750062126803	0.215282823472489	-5.59621512993079	MAEA_control-MAEA_knockout
RBMXL1	Q96E39	-0.200365494032798	25.3915341595073	-1.76682267928612	0.097549966870698	0.21539424845721	-5.59688637009016	MAEA_control-MAEA_knockout
CCDC22	O60826	0.203578614955003	25.9842938879446	1.76597278285428	0.0976970238540018	0.21561060914841	-5.59820157137468	MAEA_control-MAEA_knockout
CEP43	O95684	-0.319242420434161	25.5400515251161	-1.76462507640745	0.0979306165788625	0.216005244921552	-5.60028627770447	MAEA_control-MAEA_knockout
NPC1	O15118	-2.64047218358533	23.2138916436831	-1.76180634623638	0.0984207654920698	0.216829350869892	-5.60464307752864	MAEA_control-MAEA_knockout
BAG2	O95816	0.103462880317089	29.55179212485	1.76173468813985	0.0984332541936537	0.216829350869892	-5.60475377718143	MAEA_control-MAEA_knockout
VWA8	A3KMH1	2.39766780972702	23.6740208242823	1.76165786690473	0.0984466442843502	0.216829350869892	-5.60487244973565	MAEA_control-MAEA_knockout
PKM	P14618	0.110823582440219	34.8507843546511	1.76148699245603	0.0984764337781034	0.216840616397387	-5.60513640245007	MAEA_control-MAEA_knockout
RNASEH1	O60930	-2.28353109279973	22.2864237720336	-1.76120169584032	0.0985261887940505	0.216887821336502	-5.60557706768461	MAEA_control-MAEA_knockout
RNPEP	Q9H4A4	0.14371260878227	27.6969203461083	1.76108107440248	0.098547231519874	0.216887821336502	-5.60576336383647	MAEA_control-MAEA_knockout
CPT1A	P50416	0.295992691479	28.1413613298352	1.75704822204944	0.0992530517808438	0.218058954762514	-5.61198716548613	MAEA_control-MAEA_knockout
NAA50	Q9GZZ1	-0.113092446453606	28.7268370859114	-1.75522554204402	0.0995735081857697	0.218653670648812	-5.61479698949212	MAEA_control-MAEA_knockout
CPNE8	Q86YQ8	0.152566176309065	26.5354332290737	1.75451184728867	0.0996992346459821	0.218875062220557	-5.6158966916764	MAEA_control-MAEA_knockout
ACP1	P24666	0.103746331460034	29.610261457778	1.75167038142446	0.100201179108467	0.219812272093163	-5.62027206998372	MAEA_control-MAEA_knockout
CFL2	Q9Y281	0.235736727667479	29.0945575624298	1.75077671794718	0.100359502689881	0.22004972795376	-5.62164719628826	MAEA_control-MAEA_knockout
SMCHD1	A6NHR9	-0.132744437780808	25.9647108056084	-1.74884973458153	0.100701639287528	0.220689777072019	-5.62461077244484	MAEA_control-MAEA_knockout
SDHA	P31040	-0.152061061456362	29.5534016165671	-1.7478882711367	0.100872729999546	0.220899464549218	-5.62608863681237	MAEA_control-MAEA_knockout
AKT1	P31749	-2.09531520599791	22.8777234503207	-1.7477236369326	0.100902051930676	0.220908627894067	-5.62634164212232	MAEA_control-MAEA_knockout
YWHAE	P62258	0.0926572088842761	33.6483178158495	1.74672357172445	0.101080327826507	0.221233452950119	-5.62787817700365	MAEA_control-MAEA_knockout
MON2	Q7Z3U7	-0.302304077213492	25.0309025337543	-1.74512576061272	0.101365733989047	0.221702854727661	-5.63033190490763	MAEA_control-MAEA_knockout
LAMTOR1	Q6IAA8	0.288890723413601	27.3748120023319	1.74412037033892	0.101545682163989	0.222041168165497	-5.63187510338373	MAEA_control-MAEA_knockout
SNAPC1	Q16533	1.7198664157984	22.6581379206992	1.7430268875328	0.101741715452369	0.222248619287949	-5.63355285016973	MAEA_control-MAEA_knockout
SEPTIN7	Q16181	-0.105726858659729	29.5222397055459	-1.74198050253751	0.101929615955138	0.222548438512734	-5.6351576827838	MAEA_control-MAEA_knockout
NEK7	Q8TDX7	0.211474305122291	28.5980372079876	1.74107051686577	0.102093270354466	0.222739736811083	-5.63655280260802	MAEA_control-MAEA_knockout
G3BP2	Q9UN86	-0.0872859356818161	30.2079640484914	-1.74045006004624	0.102204987089606	0.222922671966218	-5.63750376257157	MAEA_control-MAEA_knockout
ITGB5	P18084	0.258117724246212	26.2050443610898	1.73921586394904	0.102427529622674	0.22319194900175	-5.63939471958526	MAEA_control-MAEA_knockout
ADRM1	Q16186	0.580463718835684	28.2929695963103	1.73840058559621	0.102574768326996	0.223401998527297	-5.64064335014119	MAEA_control-MAEA_knockout
PITPNB	P48739	0.0811311394838654	28.9921753065577	1.73821907633084	0.102607574004226	0.223418077390768	-5.64092128586498	MAEA_control-MAEA_knockout
SLFN5	Q08AF3	-2.75819245104229	22.5212835250629	-1.7376148420552	0.102716848531549	0.223600610575985	-5.64184637990232	MAEA_control-MAEA_knockout
MRPS12	O15235	2.90533413182167	23.5651147638802	1.73625569883821	0.102963019450578	0.224053007770842	-5.64392647449969	MAEA_control-MAEA_knockout
STOM	P27105	0.234771690684603	29.2774627885257	1.73606916939607	0.102996844357858	0.224053007770842	-5.64421186341121	MAEA_control-MAEA_knockout
MTHFD1	P11586	0.111015204299854	30.1633488803603	1.7360454011741	0.103001155142717	0.224053007770842	-5.6442482271854	MAEA_control-MAEA_knockout
CALCOCO2	Q13137	-2.75116174594946	22.161047084405	-1.73568899712379	0.103065814235627	0.224082725260438	-5.64479346170504	MAEA_control-MAEA_knockout
HS2ST1	Q7LGA3	1.98514590944861	22.4899308080553	1.73378225482293	0.103412341028804	0.224613853920199	-5.64770917479219	MAEA_control-MAEA_knockout
SPRYD4	Q8WW59	0.288655363745235	26.532561205627	1.73227408321139	0.103687154656886	0.225033665053315	-5.65001390227149	MAEA_control-MAEA_knockout
RABAC1	Q9UI14	3.2980311417826	23.9708733737635	1.73215955315055	0.103708050007502	0.225033665053315	-5.65018886808519	MAEA_control-MAEA_knockout
NTPCR	Q9BSD7	0.258292086266209	26.7706876347885	1.72866689904666	0.10434703699891	0.225973819898083	-5.65552084729411	MAEA_control-MAEA_knockout
MYO10	Q9HD67	0.388734795338173	25.841099210932	1.72789141802609	0.104489378974224	0.22611491318037	-5.65670374572876	MAEA_control-MAEA_knockout
UPF2	Q9HAU5	0.238729279837585	25.9181193947448	1.72626864750058	0.104787793251986	0.226593289148241	-5.65917793337572	MAEA_control-MAEA_knockout
TCEAL4	Q96EI5	-0.241800543909029	26.3830332552078	-1.72586277426991	0.10486254644499	0.226699153298543	-5.65979651345672	MAEA_control-MAEA_knockout
PGRMC2	O15173	0.236808503547351	29.9152577961255	1.72538961560629	0.104949751041355	0.226799532436275	-5.66051751898373	MAEA_control-MAEA_knockout
AMPD2	Q01433	-0.347447145313652	26.5037246798406	-1.72533080843955	0.104960593811826	0.226799532436275	-5.66060712092552	MAEA_control-MAEA_knockout
UGGT1	Q9NYU2	-0.156823783240078	27.1781571775055	-1.72509230379553	0.105004578954919	0.226829842637911	-5.66097049928026	MAEA_control-MAEA_knockout
PHLDA2	Q53GA4	-3.00986923609589	23.4336038320291	-1.72497486114622	0.105026243706607	0.226829842637911	-5.66114941898705	MAEA_control-MAEA_knockout
YWHAQ	P27348	0.177537618135219	32.4601435021593	1.72307144915233	0.105377913114287	0.227310039383493	-5.66404806641802	MAEA_control-MAEA_knockout
TASOR	Q9UK61	-0.39985573479288	25.2949348840683	-1.72217621144479	0.10554367045073	0.227486597935467	-5.66541065773487	MAEA_control-MAEA_knockout
UBL7	Q96S82	0.251797852092601	26.1765488263003	1.71892839828119	0.106146931861114	0.228520146299723	-5.67035000071166	MAEA_control-MAEA_knockout
VCL	P18206	0.183219444367069	31.4516258599517	1.71877842744968	0.106174860626809	0.228524289784079	-5.67057792895955	MAEA_control-MAEA_knockout
CUL4B	Q13620	-0.146899104626879	28.5343233241634	-1.7152790190479	0.106828372711822	0.22977787100316	-5.67589261070942	MAEA_control-MAEA_knockout
CD70	P32970	-2.04501846335155	23.1168237014884	-1.715173814387	0.106848073858892	0.22977787100316	-5.67605227662238	MAEA_control-MAEA_knockout
